  79.46447,
  79.02879,
  78.57159,
  78.09187,
  77.58852,
  77.06030,
  76.50586,
  75.92370,
  75.31217,
  74.66947,
  73.99362,
  73.28246,
  72.53360,
  71.74445,
  70.91215,
  70.03360,
  69.10538,
  68.12376,
  67.08467,
  65.98364,
  64.81581,
  63.57588,
  62.25808,
  60.85614,
  59.36328,
  57.77220,
  56.07509,
  54.26361,
  52.32901,
  50.26218,
  48.05380,
  45.69454,
  43.17537,
  40.48793,
  37.62505,
  34.58132,
  31.35386,
  27.94312,
  24.35373,
  20.59528,
  16.68297,
  12.63793,
   8.48710,
   4.26251,
   0.00000,
  51.36774,
  53.55271,
  55.75733,
  57.95103,
  60.10596,
  62.19802,
  64.20735,
  66.11860,
  67.92077,
  69.60687,
  71.17338,
  72.61968,
  73.94744,
  75.16008,
  76.26228,
  77.25957,
  78.15796,
  78.96371,
  79.68309,
  80.32229,
  80.88724,
  81.38360,
  81.81667,
  82.19141,
  82.51240,
  82.78386,
  83.00964,
  83.19326,
  83.33792,
  83.44651,
  83.52162,
  83.56561,
  83.58056,
  83.56836,
  83.53066,
  83.46893,
  83.38447,
  83.27840,
  83.15170,
  83.00521,
  82.83963,
  82.65554,
  82.45342,
  82.23362,
  81.99640,
  81.74192,
  81.47025,
  81.18137,
  80.87517,
  80.55144,
  80.20992,
  79.85022,
  79.47190,
  79.07443,
  78.65716,
  78.21939,
  77.76031,
  77.27898,
  76.77441,
  76.24547,
  75.69091,
  75.10936,
  74.49932,
  73.85915,
  73.18706,
  72.48107,
  71.73903,
  70.95862,
  70.13727,
  69.27220,
  68.36039,
  67.39854,
  66.38305,
  65.31003,
  64.17525,
  62.97412,
  61.70169,
  60.35259,
  58.92108,
  57.40100,
  55.78578,
  54.06850,
  52.24189,
  50.29841,
  48.23040,
  46.03015,
  43.69020,
  41.20356,
  38.56406,
  35.76680,
  32.80863,
  29.68874,
  26.40927,
  22.97590,
  19.39840,
  15.69100,
  11.87249,
   7.96605,
   3.99864,
   0.00000,
  54.06408,
  55.93055,
  57.82433,
  59.71941,
  61.59184,
  63.42047,
  65.18743,
  66.87835,
  68.48238,
  69.99193,
  71.40235,
  72.71153,
  73.91946,
  75.02778,
  76.03938,
  76.95809,
  77.78833,
  78.53492,
  79.20283,
  79.79710,
  80.32265,
  80.78426,
  81.18650,
  81.53366,
  81.82977,
  82.07859,
  82.28356,
  82.44787,
  82.57442,
  82.66585,
  82.72457,
  82.75274,
  82.75231,
  82.72502,
  82.67242,
  82.59590,
  82.49666,
  82.37577,
  82.23414,
  82.07255,
  81.89167,
  81.69203,
  81.47406,
  81.23810,
  80.98437,
  80.71300,
  80.42404,
  80.11743,
  79.79305,
  79.45067,
  79.08999,
  78.71063,
  78.31212,
  77.89389,
  77.45531,
  76.99564,
  76.51405,
  76.00962,
  75.48133,
  74.92804,
  74.34849,
  73.74134,
  73.10508,
  72.43807,
  71.73854,
  71.00455,
  70.23399,
  69.42457,
  68.57381,
  67.67900,
  66.73723,
  65.74533,
  64.69987,
  63.59716,
  62.43321,
  61.20374,
  59.90415,
  58.52951,
  57.07459,
  55.53384,
  53.90143,
  52.17125,
  50.33703,
  48.39236,
  46.33084,
  44.14621,
  41.83257,
  39.38462,
  36.79796,
  34.06946,
  31.19766,
  28.18320,
  25.02931,
  21.74221,
  18.33144,
  14.81013,
  11.19497,
   7.50597,
   3.76600,
   0.00000,
  56.70599,
  58.28107,
  59.89002,
  61.51044,
  63.12152,
  64.70459,
  66.24354,
  67.72501,
  69.13848,
  70.47611,
  71.73255,
  72.90464,
  73.99111,
  74.99219,
  75.90938,
  76.74507,
  77.50236,
  78.18480,
  78.79622,
  79.34061,
  79.82199,
  80.24430,
  80.61139,
  80.92695,
  81.19444,
  81.41716,
  81.59814,
  81.74023,
  81.84602,
  81.91791,
  81.95807,
  81.96847,
  81.95091,
  81.90698,
  81.83811,
  81.74558,
  81.63051,
  81.49388,
  81.33653,
  81.15919,
  80.96246,
  80.74684,
  80.51271,
  80.26036,
  79.98998,
  79.70168,
  79.39547,
  79.07127,
  78.72893,
  78.36819,
  77.98876,
  77.59020,
  77.17204,
  76.73371,
  76.27455,
  75.79380,
  75.29064,
  74.76413,
  74.21325,
  73.63685,
  73.03370,
  72.40243,
  71.74157,
  71.04951,
  70.32448,
  69.56460,
  68.76781,
  67.93187,
  67.05439,
  66.13277,
  65.16420,
  64.14567,
  63.07394,
  61.94552,
  60.75670,
  59.50349,
  58.18165,
  56.78671,
  55.31393,
  53.75836,
  52.11483,
  50.37805,
  48.54263,
  46.60317,
  44.55439,
  42.39127,
  40.10924,
  37.70438,
  35.17370,
  32.51543,
  29.72934,
  26.81709,
  23.78257,
  20.63217,
  17.37503,
  14.02313,
  10.59128,
   7.09685,
   3.55939,
   0.00000,
  59.29079,
  60.59774,
  61.94424,
  63.31082,
  64.67921,
  66.03284,
  67.35712,
  68.63968,
  69.87042,
  71.04148,
  72.14710,
  73.18338,
  74.14813,
  75.04051,
  75.86086,
  76.61045,
  77.29124,
  77.90569,
  78.45664,
  78.94715,
  79.38039,
  79.75956,
  80.08784,
  80.36829,
  80.60389,
  80.79745,
  80.95163,
  81.06889,
  81.15154,
  81.20170,
  81.22132,
  81.21218,
  81.17587,
  81.11387,
  81.02746,
  80.91780,
  80.78592,
  80.63270,
  80.45892,
  80.26522,
  80.05215,
  79.82016,
  79.56957,
  79.30064,
  79.01352,
  78.70827,
  78.38489,
  78.04325,
  77.68319,
  77.30443,
  76.90663,
  76.48937,
  76.05215,
  75.59437,
  75.11536,
  74.61438,
  74.09058,
  73.54302,
  72.97067,
  72.37242,
  71.74701,
  71.09312,
  70.40928,
  69.69390,
  68.94528,
  68.16157,
  67.34076,
  66.48072,
  65.57912,
  64.63348,
  63.64113,
  62.59922,
  61.50469,
  60.35430,
  59.14457,
  57.87185,
  56.53227,
  55.12175,
  53.63607,
  52.07082,
  50.42149,
  48.68350,
  46.85226,
  44.92329,
  42.89227,
  40.75525,
  38.50874,
  36.14996,
  33.67703,
  31.08921,
  28.38717,
  25.57326,
  22.65170,
  19.62887,
  16.51336,
  13.31608,
  10.05017,
   6.73077,
   3.37471,
